state_code,month,rain_total,rain_total_avg,n_localities_reporting,rain_anom,rain_anom_pct,rain_anom_z,rain_deficit_3mo,drought_flag,coverage_flag_low,state_clean
SD17,2019-02,0.0,0.0,7,0.0,,-0.048579526180119015,0.05318720445399999,0,0,northern
SD17,2019-03,0.00670241256,0.007482741237000001,7,-0.0007803286770000006,-0.10428379818100618,-0.04863645563371974,0.034880314743,0,0,northern
SD17,2019-04,0.055870098800000004,0.055448343034,7,0.00042175576600000236,0.007606282585241343,-0.04854875667744785,-0.00035857291099999824,1,0,northern
SD17,2019-05,2.478902509,2.595780213736,7,-0.1168777047359999,-0.04502604038566987,-0.05710642524822435,-0.1172362776469999,1,0,northern
SD17,2019-06,6.052473187,4.1128298149999996,7,1.9396433720000008,0.4716079826415091,0.09292858521308178,1.823187423030001,0,0,northern
SD17,2019-07,50.19436829,62.748087704,7,-12.553719414,-0.20006537048936612,-0.9644453759953698,-10.730953746735999,1,0,northern
SD17,2019-08,122.3258594,72.11439767,7,50.211461729999996,0.6962751316286491,3.6146346616825946,39.597385687999996,0,0,northern
SD17,2019-09,13.144788212,12.742981041,7,0.40180717099999974,0.03153164630059499,-0.0192653879559224,38.059549487,0,0,northern
SD17,2019-10,3.974211267,3.35619679887,7,0.6180144681299997,0.18414130790485211,-0.0034918252856116386,51.23128336913,0,0,northern
SD17,2019-11,0.07600178839999999,0.076415684967,7,-0.0004138965670000133,-0.00541638234583324,-0.04860972230913623,1.0194077425629995,0,0,northern
SD17,2019-12,0.134749197,0.133075485966,7,0.0016737110339999917,0.012577155152584714,-0.048457419358391735,0.6192742825969997,0,0,northern
SD17,2020-01,0.0,0.00092917568,7,-0.00092917568,-1.0,-0.048647314876498655,0.0003306387869999784,0,0,northern
SD17,2020-02,0.0,0.0,7,0.0,,-0.048579526180119015,0.0007445353539999917,0,0,northern
SD17,2020-03,0.00670241256,0.007482741237000001,7,-0.0007803286770000006,-0.10428379818100618,-0.04863645563371974,-0.0017095043570000005,1,0,northern
SD17,2020-04,0.055870098800000004,0.055448343034,7,0.00042175576600000236,0.007606282585241343,-0.04854875667744785,-0.00035857291099999824,1,0,northern
SD17,2020-05,2.6480258815,2.595780213736,7,0.05224566776400019,0.02012715386592964,-0.044767904992180196,0.05188709485300019,0,0,northern
